Protein,Delta,DeltaSquared
EFNA5_Abcam,0.005738415,0.097141417
CEACAM6_AvivaUV,0.017951093,0.102959219
EFNB3_Abcam,-0.087416185,0.084325649
SERPINC1_AvivaUV,0.05795338,0.072981459
EIF6_Abcam,0.036938141,0.053147729
CD1E_AvivaUV,-0.049343261,0.033546127
CPLX1_Abcam,0.055044028,0.162043439
ABCB4_AvivaUV,0.037802684,0.17380276
CPN1_Abcam,0.062157494,0.127723852
KRT17_AvivaUV,-0.061090636,0.044023426
CSF2_Abcam,0.010559156,0.022387795
LAMA5_AvivaUV,0.027662881,0.067082147
CSF3_Abcam,0.006652572,0.026376173
TIAF1_Abcam,0.074460791,0.105056374
PEBP1_R&D,-0.058834234,0.083253938
TLN1_Abcam,0.117939833,0.168132125
MAPK8(T183/Y185)_R&D,0.037291036,0.196174602
LAMC1_R&D,0.059640595,0.05658724
TNFRSF17_Abcam,-0.020160104,0.037827487
LYVE1_R&D,0.059661186,0.022787481
TNFRSF17_Abcam,-0.00936259,0.060966696
MMP12_R&D,-0.013729572,0.062170767
TNFRSF1B _Abcam,0.116075287,0.071179447
PCSK9_R&D,0.057851273,0.052627489
NID1_R&D,0.000606155,0.176105368
TNK2_Abcam,0.109220514,0.082083951
KIT(Y730)_R&D,0.129755947,0.199451481
TFRC_Abcam,0.065538379,0.050016318
MIF_R&D,0.023132429,0.191001392
TGFA_Abcam,0.084607395,0.048449991
PIK3CD_R&D,-0.057412708,0.063313822
TGFB1_Abcam,0.020290231,0.094399125
KRT8_R&D,0.042203459,0.097834428
CD8B_AvivaUV,0.02712104,0.069523541
F5_Abcam,0.049832152,0.059012459
CD209_AvivaUV,0.023422042,0.027597969
F5_Abcam,0.071938343,0.049771866
F5_Abcam,0.081953871,0.138077715
F7_Abcam,0.092265847,0.07149052
RPS12_AvivaUV,0.080511887,0.110101685
FABP5L2;FABP5L9;FABP5;FABP5L7_Abcam,0.033084221,0.142389826
MTAP_AvivaUV,0.026493584,0.038180458
SIVA1_AvivaUV,-0.054837658,0.161645595
FASLG_Abcam,0.159442835,0.150134606
ENO2_Abcam,0.102629515,0.181918386
FAT4_AvivaUV,0.062729982,0.203730355
ENO2_Abcam,0.015744951,0.016085282
MDH1_AvivaUV,0.031889949,0.01410436
ENO3_Abcam,0.006872293,0.026070581
EREG_Abcam,0.04281712,0.044512461
LTBP1_R&D,0.053580596,0.041005581
YWHAB (also detects YWHAZ)_Abcam,0.071153943,0.03842637
MAPK11_R&D,0.031446434,0.015667429
ZYX_Abcam,0.033537822,0.022951162
MMP11_R&D,0.062293626,0.043726789
GATA2_Abcam,-0.018584133,0.023126264
MET_R&D,0.006959735,0.067996945
VASN_Abcam,0.023031424,0.026255415
NCSTN_R&D,-0.000619721,0.020825794
EFNA5_Santa,0.079561398,0.056259226
PECAM1_R&D,0.015796762,0.116673883
TPI1_Abcam,0.002351459,0.045815875
HSPBP1_USBio,0.048035359,0.075502432
PARK7_R&D,0.024318793,0.091561094
SMS_USBio,0.007729529,0.163437238
VASP_USBio,0.049029509,0.065829932
NOTCH4_R&D,-0.008377724,0.027289179
TTK_Abcam,0.11634104,0.1862423
PEAR1_R&D,-0.041803341,0.283438205
VCL_Abcam,0.018389476,0.07826933
MAP2K4_R&D,-0.095280351,0.202674708
VEGFA_Abcam,0.088062282,0.165612591
MAP3K3_R&D,-0.026960617,0.049936414
FGFBP1_Abcam,0.09250931,0.238892895
EIF3B_AvivaUV,-0.017857542,0.05124532
GTF2A2_Abcam,0.05982065,0.034073803
SERPINB1_AvivaUV,-0.014946723,0.028555392
GZMB_Abcam,0.038733408,0.065273671
APP_AvivaUV,0.030780695,0.038491301
HBEGF_Abcam,0.099632918,0.089001477
FOXO4_AvivaUV,0.117935676,0.186842287
HMGCS2_Abcam,0.041968332,0.038548383
WNT2_AvivaUV,0.006771687,0.175457902
HOXC11_Abcam,0.068375545,0.067380339
MUC13_AvivaUV,0.055950667,0.025845107
APOBEC3F_AvivaUV,0.081053104,0.128267286
HSPA1A_Abcam,-0.043972937,0.131113937
HSPA1A_Abcam,0.097800667,0.074140687
FUT4_Abcam,0.058405087,0.054704355
NCOR1_AvivaUV,0.141089716,0.099900755
GADD45A_Abcam,0.11336267,0.162325414
GALK1_Abcam,-0.019630487,0.023674228
APOA1_AvivaUV,0.000494542,0.084990202
GRB2_Abcam,-0.023781447,0.047236733
APOA4_AvivaUV,0.037787337,0.044765876
AKT1_BD,-0.105643165,0.098753517
NEUROG2_AvivaUV,-0.013913455,0.058713821
PDPK1_BD,0.01528222,0.07896325
FOXO1_AvivaUV,0.015322022,0.060800029
APAF1_BD,0.053424236,0.093868367
MAP3K5_AvivaUV,0.070511397,0.071955489
XIAP_BD,0.210855213,0.216020649
SFRP4_AvivaUV,-0.037420946,0.14414495
NCBP2_BD,0.048919649,0.032219944
RASGRP3_AvivaUV,0.049047487,0.050715436
TP53_BD,0.007077191,0.063152807
PRKAG2_AvivaUV,-0.023299918,0.14205047
IRS1_BD,0.036258974,0.02792594
MDH2_AvivaUV,0.048312924,0.100667882
RPS6KB1_BD,0.043883435,0.065685932
PIK3_BD,0.090470985,0.081896874
PSMB5_AvivaUV,0.051743207,0.057936526
FGF12_AvivaUV,-0.049111242,0.086664699
SPINT2_R&D,0.097722798,0.095641075
UBR4_AvivaUV,0.071093613,0.053541361
FGF2_Abcam,-0.016547765,0.06034467
GPX2_Abcam,0.026419904,0.074376735
CLDN14_AvivaUV,0.072259854,0.124226686
SLC2A1_Abcam,0.064553003,0.087977148
SCNN1G_AvivaUV,-0.071757421,0.164206215
FIGF_Abnova,0.041385322,0.100107023
SMARCA2_Abcam,0.124032341,0.108340731
ST18_AvivaUV,-0.005774271,0.059093778
FAM82B_Abcam,0.030939715,0.063113542
CAPN6_AvivaUV,0.070100046,0.098767814
MAT2B_Abcam,0.05227562,0.048562727
TIMP1_Epitomics,0.041209887,0.045343545
PPID_AvivaUV,0.043317952,0.052329148
KRT17_Novacastra,0.013096394,0.09371265
ALDH7A1_AvivaUV,-0.051767621,0.065041758
LPAR3_Abcam,-0.000369316,0.088942333
DZIP1_AvivaUV,-0.038365284,0.044371163
HOXC6_AvivaUV,0.007564848,0.080856581
PARP1 (Asp214 cleaved)_CSignal,0.073519246,0.057494597
TFAP2C_AvivaUV,0.030368539,0.038113657
HSPA6_AvivaUV,0.03791256,0.032601831
CASP9 (Asp330 cleaved)_CSignal,0.022062955,0.07098886
EGFR_CSignal,0.058633371,0.06861402
EGFR (Y1068)_CSignal,0.041237846,0.038062547
MAP3K14_AvivaUV,0.019128496,0.02810761
EGFR_N.Maihle,-0.051226214,0.048479095
EGFR (Y992)_CSignal,-0.011153876,0.030165561
LPIN1_AvivaUV,0.046850102,0.065860695
CCL21_AvivaUV,0.107318526,0.046342323
ESR1_CSignal,-0.010879646,0.056123792
CDC5L_AvivaUV,0.006471205,0.049507774
CASP3 (Asp175 cleaved)_CSignal,-0.028296928,0.026453727
CASP6 (Asp162 cleaved)_CSignal,-0.042540238,0.023656821
TAF12_AvivaUV,0.064356534,0.027283196
CASP7 (Asp198 cleaved)_CSignal,0.024374573,0.195914821
HNRNPU_AvivaUV,0.049496198,0.05326319
MUC1_Abcam,0.011896335,0.063401322
SFRS12_AvivaUV,0.148181403,0.06348073
HSPA12B_AvivaUV,0.015987246,0.101912355
Empty,0.021071663,0.058254039
Pafah1b2_Abcam,0.073283137,0.027710494
VEGFA_Abcam,-0.033420722,0.032347167
KLK13_AvivaUV,-0.110320969,0.309269457
PFAS_Abcam,0.029572912,0.029364349
POSTN_Abcam,0.06173871,0.041307084
NAP1L4_AvivaUV,-0.030944286,0.117947645
CDC42EP5_Abcam,0.013930712,0.038419782
PSMF1_AvivaUV,0.048079073,0.051210206
HBA1_Abcam,0.000190954,0.02245273
MAP3K6_AvivaUV,0.079826559,0.084569982
RAB9A_Abcam,-0.080951139,0.118468863
TAF1L_AvivaUV,0.007680314,0.051047365
CST4_Abcam,0.034995286,0.206583708
MDM1_AvivaUV,0.02631698,0.11122724
SLC1A1_Abcam,-0.14431201,0.338639545
PPIL3_AvivaUV,-0.007899423,0.029944481
ERBB2_CSignal,0.044680165,0.106258626
FGF21_AvivaUV,0.088964097,0.144338169
LEFTY2_AvivaUV,0.00118369,0.172635054
RAB13_AvivaUV,0.205539232,0.303929979
RPS6KA5 (T581)_CSignal,-0.049047707,0.279472725
MAPK14 (T180/Y182)_CSignal,0.031079296,0.049847616
CDS2_AvivaUV,0.016692185,0.041067788
MAP2K3 (S189/207)_CSignal,-0.00234042,0.138260574
PPP2R5A_AvivaUV,-0.041983465,0.043173938
ESR1 (S104/106)_CSignal,0.033665947,0.103841039
CLASP1_AvivaUV,-0.079011523,0.217937126
ESR1 (S118)_CSignal,-0.007971676,0.037239323
NMU_AvivaUV,-0.021046234,0.020936602
ERBB2 (Y877)_CSignal,-0.083027365,0.210785528
SNX13_AvivaUV,0.034163033,0.055405868
APOL6_AvivaUV,0.044457637,0.030734971
FGG_Abgent,-0.031891688,0.022260426
GCAT_Abgent,0.045112061,0.156917567
ADAMTS19_AvivaUV,0.053681742,0.040755312
DCPS_Abnova,-0.129406701,0.090002275
RBBP4_Abnova,-0.044447563,0.071663037
SFRS14_AvivaUV,0.023119314,0.053020201
IGF2R_Abcam,-0.001808179,0.035462514
MUC1_Abnova,-0.029359875,0.207326582
APOF_AvivaUV,-0.019241492,0.141699752
CEACAM5_Abnova,0.028673401,0.09823297
BAD_BD,-0.095788289,0.104772999
ANP32A_Abnova,0.035312314,0.057797726
TFAP2E_AvivaUV,-0.01859227,0.170774753
PRDX3_Abcam,0.002371784,0.034335199
CLDN18_AvivaUV,0.001251852,0.114016639
ANXA4_Abcam,0.085848704,0.056451947
RGS20_AvivaUV,-0.078094214,0.200120645
F2_Abcam,0.120021944,0.069475817
NFKBIL1_AvivaUV,-0.078821006,0.095771041
SERPINA3_AvivaUV,-0.093344662,0.282846712
LGALS8_AvivaUV,-0.077686791,0.090402032
MAPK1/3 (T202/Y204)_CSignal,0.025901921,0.088812485
RPS6KA2 (S380)_CSignal,-0.034842214,0.071555196
APOE_AvivaUV,-0.017673102,0.090365112
MAP2K4 (T261)_CSignal,0.068713057,0.056033258
CDKN1B_AvivaUV,-0.067504899,0.109157986
ATF2 (T71)_CSignal,-0.012755915,0.103686394
FGF1_AvivaUV,0.021071737,0.083014053
ATF2 (T71)_CSignal,-0.105630218,0.147977021
IL3_AvivaUV,-0.022534058,0.166504891
JUN (S63)_CSignal,-0.078007955,0.187575106
SMAD5 (S463/465)_CSignal,-0.019939159,0.036579806
NPY1R_AvivaUV,-0.075656857,0.084358892
HSPB1 (S82)_CSignal,0.00548212,0.093103749
MUC7_AvivaUV,0.018702179,0.024586604
MAPKAPK2 (T334)_CSignal,0.084706383,0.046885844
TAF11_AvivaUV,0.0002027,0.034517466
RAF1 (S338)_CSignal,0.009683776,0.056422308
CSNK1A1_AvivaUV,0.079928422,0.032029075
BAG1_BD,-0.003966282,0.116245304
VDR_Abnova,-0.091877068,0.25774918
BECN1_BD,-0.027844194,0.160954403
ANP32B_Abnova,0.063858915,0.042315763
BID_BD,-0.072577719,0.061244002
DPM1_Abnova,-0.012951895,0.053594429
BID_BD,-0.10125893,0.163322367
VPS25_Abnova,0.056155121,0.106802805
EGFR_BD,-0.001211359,0.059516146
CTSE_Abnova,0.031819452,0.059731975
EGFR (activated)_BD,-0.04597422,0.270111876
EPHX1_Abnova,-0.051361182,0.119743127
SEPT5_Abnova,-0.015618424,0.047576455
MAPK3_BD,0.068987393,0.097583089
DNAJC10_Abnova,0.000124451,0.013667712
MAPK1/3 (pT202/pY204)_BD,-0.042447823,0.044111922
DPP7_Abnova,0.036880066,0.046720549
BAX_BD,-0.08347059,0.075888198
LAMB3_Abnova,-0.059086008,0.066782985
BCL2_BD,0.020062715,0.111455032
ANXA2_Abnova,0.000486683,0.096600494
BCL2L1_BD,-0.048452593,0.091874576
DDEF1_Abnova,0.002020308,0.072471486
BCL2L1_BD,-0.014453299,0.050336809
FGF9_AvivaUV,0.039653449,0.12484878
SMAD2_CSignal,-0.094487981,0.138123193
DLL3_AvivaUV,0.039519042,0.086967347
SMAD1_CSignal,-0.020038988,0.131463838
CDCA8_AvivaUV,0.020343347,0.079497643
SDC2_AvivaUV,-0.071205675,0.044912532
HOXC9_AvivaUV,-0.006764039,0.051975351
WNT3A_CSignal,0.017209207,0.05189502
PSMB9_AvivaUV,-0.015435821,0.050229205
WNT5A_CSignal,0.031701394,0.09571508
PEBP1_AvivaUV,-0.006951695,0.179402342
CDH11_AvivaUV,-0.068898578,0.155721897
KLK3_AvivaUV,0.0155774,0.066417979
LIN28B_AvivaUV,-0.03282723,0.107525328
SMAD5_CSignal,-0.07151192,0.040828626
CLDN5_AvivaUV,-0.027505703,0.127933963
SMAD6_CSignal,-0.019055752,0.037527839
TGFB3_AvivaUV,-0.043584367,0.071705034
S100A4_Abnova,0.043500892,0.04304265
ITGA2_BD,0.091877711,0.104677305
MUC5AC_Abnova,-0.091769015,0.10456951
ITGA3_BD,0.111733084,0.091131623
SERPINH1_Abnova,-0.019575109,0.159457044
ITGA5_BD,0.072809033,0.065622432
RRAS_Abnova,0.018414435,0.025707514
ITGAL_BD,0.057667856,0.034806687
LAMB3_Abnova,-0.018501459,0.156848579
ITGAV_BD,0.063658823,0.034377876
GMPS_Abnova,-0.021332367,0.079072905
CROT_Abnova,-0.016723527,0.018984518
ITGB1_BD,0.015226752,0.08371588
HISTH3D_Abnova,-0.055561182,0.061649638
MDH1_Abnova,0.054157276,0.11425381
AKT1 (pS473/pS474)_BD,-0.198660526,0.275400571
PTMS_Abnova,0.068970295,0.06741578
STAT1_BD,-0.06254442,0.112512713
TACR1_Abnova,0.015368122,0.042334162
STAT1 (pY701)_BD,-0.025703932,0.030553851
VEGFA_Abnova,-0.029665413,0.113385357
FN1_BD,0.069317084,0.075054969
NEUROD2_AvivaUV,-0.089932026,0.086082236
AXIN1_CSignal,0.085642441,0.069843983
EFNA5_Abcam,-0.038615854,0.074900534
CSF1R_AvivaUV,0.037314739,0.091636172
ITGB1_Abcam,0.016024081,0.037069282
CDX1_AvivaUV,-0.019077907,0.034906603
ITGB1_Abcam,0.121132085,0.074223193
CKAP2L_AvivaUV,-0.051770581,0.063069734
ITGB1_Epitomi,-0.087175249,0.091127417
WNT5A_AvivaUV,-0.096578862,0.129522967
DVL2_CSignal,-0.031892707,0.042210022
ITGB1_Epitomi,0.011617765,0.088620661
NEUROD1_AvivaUV,-0.181520633,0.258749134
ABL1_Abcam,-0.105164842,0.197984595
TMEFF2_AvivaUV,-0.011454973,0.042017886
DVL3_CSignal,0.005415542,0.074028132
IL17RB_AvivaUV,0.041698766,0.112072373
NKD1_CSignal,0.095350098,0.166282945
MCM9_AvivaUV,0.015862689,0.113315121
NKD2_CSignal,-0.044558193,0.069051649
ATOH7_AvivaUV,-0.043809555,0.132354535
CNOT7_Abnova,0.032273591,0.017733967
FGF1_Abnova,-0.076320359,0.179218323
STAT1_BD,-0.09380687,0.056123637
RALBP1_Abnova,0.09079319,0.034425948
STAT1 (pY701)_BD,0.075582685,0.120930569
IRGM_Abnova,0.022038259,0.019351957
STAT3_BD,0.051846759,0.074713665
AK3_Abnova,0.035114118,0.020713613
STAT3 (pY705)_BD,-0.014524489,0.090747584
NDRG1_Abnova,0.016968624,0.011515579
GSTM5_Abnova,-0.058536084,0.026220315
STAT5_BD,0.019000529,0.051146674
ALAD_Abnova,0.010474589,0.078041033
STAT5 (pY694)_BD,0.021266595,0.141448378
ELA3A_Abnova,-0.076020903,0.075355315
MAPK1/3 (pT202/pY204)_BD,-0.0418005,0.044634875
NMI_Abnova,0.079914618,0.016921233
MAPK8 (pan-JNK/SAPK1)_BD,-0.13200536,0.187449185
SPR_Abnova,-0.036276847,0.023134022
MAPK8 (pT183/pY185)_BD,-0.084800113,0.151558413
PPIE_Abnova,0.021744925,0.027996384
MAPK14_BD,-0.073130026,0.111513808
GAS7_Sigma,-0.029598327,0.119850073
SMAD4_AvivaUV,0.070997725,0.068709316
DAPP1_Sigma,-0.020054478,0.049912009
RGS12_Sigma,0.014186273,0.144125472
SIM1_AvivaUV,0.018821307,0.008090032
ABL1_Hyprom,-0.050638982,0.040114627
CHGB_AvivaUV,-0.03994452,0.102474889
NFKB2_Hyprom,-0.088152091,0.050841658
CLDN6_AvivaUV,0.006090946,0.154373085
DCTD_Abnova,0.043087107,0.030360282
FAIM3_GenWay,-0.057516533,0.051665427
DVL2_AvivaUV,0.017027084,0.040035516
NDUFA10_Sigma,-0.099684882,0.325532889
AXIN1_AvivaUV,0.041252358,0.045671609
gag_Sigma,-0.058846986,0.032537512
PA2G4_Aviva,0.029774761,0.074895482
DUSP4_BD,-0.078384167,0.054028661
UGT1A1_Aviva,-0.006309748,0.054780408
CRIP2_Aviva,-0.010199291,0.097208941
PTPN6_BD,0.086255894,0.135788671
HADHB_Aviva,-0.02026058,0.158043751
PTPN11_BD,0.048319901,0.112204481
SULT1C2_Aviva,0.027512001,0.147411321
PTPRA_BD,0.004375416,0.058880651
IFI27_Abnova,0.007039845,0.076305065
MUC1_Aviva,0.016509411,0.045083342
PTPRB_BD,-0.070006914,0.167084449
CEACAM6_Aviva,-0.028576545,0.032022503
SIRPA_BD,-0.103250679,0.063286738
H2AFJ_Genetex,-0.029647836,0.083638395
STAT6 (pY641)_BD,0.028795387,0.08560825
FXYD3_Abnova,-0.01425771,0.04489935
PTPRC_BD,-0.039200645,0.036759833
TFF1_Abnova,-0.024325618,0.054414823
CDKN3_BD,0.08006631,0.098724551
PRDX3_Abnova,0.063268167,0.076831659
PTPRF_BD,-0.053248156,0.101356949
CBPB2 (13D5)_GenWay,0.041941248,0.069370891
MCM8_AvivaUV,-0.065113074,0.097687209
METTL3_GenWay,0.09197785,0.073525619
PPP2R3B_AvivaUV,-0.031452194,0.088085475
TFDP2_Sigma,0.077648241,0.031652718
MYO5A_Sigma,0.025050204,0.041279569
RARRES3_AvivaUV,0.006582593,0.035079099
HLA-A/B/C_Sigma,0.025752293,0.127986623
CFL2_AvivaUV,0.033705179,0.015291814
C4B (complement C4 gamma chain)_GenWay,-0.037078793,0.147383933
MTA2_Sigma,0.020143059,0.02974348
CAMTA2_AvivaUV,-0.021613274,0.072953435
STK17A_Sigma,-0.014930413,0.090492421
ST6GALNAC2_AvivaUV,0.056970654,0.058715584
BMF_Sigma,0.04591118,0.117023218
RGS14_AvivaUV,0.048866739,0.051303415
DSTN_GenWay,-0.014741177,0.07900088
NFKBIE_AvivaUV,-0.05097596,0.0335819
DSTN_GenWay,0.100325962,0.200224557
ANXA2_AvivaUV,0.067573738,0.213631968
CBPB2 (13C3)_GenWay,0.015451091,0.078475159
EIF4A3_AvivaUV,-0.005447699,0.088655258
VHR_BD,0.109949994,0.084254458
DLAT_Abnova,0.021208527,0.062032417
TP53_BD,0.025506487,0.021398072
LAD1_Abnova,0.09565572,0.089209799
RB1_BD,0.039324243,0.029015462
MAT2A_Novus,0.047807563,0.118918324
RBL2_BD,0.039118411,0.043579617
NAGLU_Abnova,0.012375463,0.037510062
ARID4A_BD,0.082438673,0.073082414
ARTN_Genway,0.076383552,0.041802295
CDH3_Novus,-0.060326827,0.071224536
Akap12_BD,0.028055137,0.02605329
CYP2C8_Abnova,0.116491634,0.032139913
GSK3B_BD,-0.049566087,0.023276138
COPB2_Novus,0.075703879,0.06912796
CUL2_BD,0.07569173,0.098284061
MTMR11_Imgenex,0.054221347,0.107327502
DLG1_BD,0.040915627,0.026582799
ACADM_Novus,0.088210372,0.054923973
STIM1_BD,0.02819496,0.09986404
ANXA13_Abnova,0.056304018,0.052005318
MCC_BD,-0.01355844,0.055307943
ALDH1A1_Aviva,0.093113315,0.031996739
ALOX12_Aviva,0.058395373,0.120961938
CEACAM5_ProteinTech,-0.05824046,0.063520242
S100P_ProteinTech,-0.060864075,0.086217155
ATP5D_Aviva,-0.047131776,0.062801065
LGALS2_ProteinTech,-0.040765724,0.058653159
ATP6V1G1_Aviva,-0.009629218,0.039489232
BCL9L_Aviva,0.083500883,0.086890419
SCAMP2_ProteinTech,-0.039016281,0.064621431
BCL9L_Aviva,-0.005377467,0.021878921
STOML2_ProteinTech,-0.069567733,0.086656352
CA10_Aviva,-0.02405088,0.025037894
CLDN4_Novus,-0.062779634,0.046256717
A2M_Aviva,-0.13534136,0.086091509
ERCC1_Novus,0.051031063,0.100103753
PSMB2_ProteinTech,0.035697027,0.159788111
AAMP_Aviva,-0.065882929,0.08953165
TFF1_ProteinTech,-0.048638196,0.042762925
TLR2_Aviva,-0.012856991,0.044721119
STMN1 (S15)_SA6_Plate,-0.150210475,0.068385195
Tsg101_Aviva,0.073229455,0.094287925
TSG101_Aviva,-0.077460358,0.040716548
FKBP4_Novus,0.015553865,0.044063941
TSG101_Aviva,-0.057923366,0.079728525
FKBP4_Novus,0.123252976,0.069710458
USF1_Aviva,0.052059146,0.105233434
GSK3B_Abnova,-0.043804456,0.071343344
THBS3_Aviva,0.102053686,0.066024705
VWA2_Aviva,0.12699372,0.088252512
RPS5_Abnova,-0.004906558,0.132470138
GDF11_Abnova,0.043251857,0.137774686
WAS_Aviva,0.013966416,0.10609899
UB_ChrisLoch,0.031892465,0.05313686
THBS3_Aviva,0.053297676,0.058976012
JAK2 (Y1007)_SA6_Plate,-0.100300048,0.172024715
TLR2_Aviva,0.142615655,0.142664895
RPL22L1_Santa,0.037216488,0.029437059
CD40LG_Aviva,0.047685218,0.065973098
SPARC_Abnova,-0.144692912,0.161339463
CDH23_Aviva,0.012762959,0.073806429
PGK1_Santa,-0.046365379,0.048451682
CHUK_Aviva,0.035834683,0.023873696
JOSD2_ChrisLoch,0.014419641,0.021325751
CLCN3_Aviva,0.00284861,0.110799247
MAPK_CSignal,0.01279323,0.030482227
CSF3_Aviva,0.062469359,0.0963323
USP3_ChrisLoch,0.128948128,0.073616379
CALB1_Aviva,0.005475456,0.061182483
CSF3_Aviva,0.043901755,0.037561637
CTNNB1(S33/37/T41)_CSignal,0.032261597,0.051320796
CSF3R_Aviva,0.013877102,0.034141484
KRT19_Dako,0.017278831,0.067331044
CSF3R_Aviva,0.094204472,0.086065208
IQGAP2_Santa,-0.051106118,0.071716313
CALML3_Aviva,0.038874548,0.052725144
MGST1_Santa,8.59E-05,0.027171363
CCNI_Aviva,-0.073932537,0.149725445
PLBD2_Sigma,-0.055527373,0.07124328
CD160_Aviva,0.078513102,0.058235153
MUC1_NeoMarkers,0.001072162,0.080517503
PTGES3_Abnova,0.004831975,0.024570564
ZIC3_Aviva,-0.097137108,0.062432712
CCNE1_SA6_Plate,0.01633229,0.025126792
AAMP_Aviva,0.050701158,0.05781516
HOXA5_Abnova,-0.020466835,0.010925757
ACADS_Aviva,0.078819655,0.052021215
MGST1_Abnova,0.17206076,0.081046065
ACADS_Aviva,-0.002702162,0.085361479
NOV_R&D,0.074880147,0.112226936
WHSC2_Aviva,0.017635211,0.068399152
ALDH1A1_Aviva,0.045609461,0.03516318
SERPIND1_R&D,-0.01747065,0.160830438
ARFIP2_Aviva,0.018545448,0.017802623
KATNB1_SA6_Plate,0.088479047,0.06713468
XRCC4_Aviva,0.117476179,0.115539195
PPP2CA_Epitomics,-0.011667188,0.039586802
ZIC3_Aviva,0.059113831,0.028948597
PTPRC_Epitomics,0.06315912,0.064048079
ZIC3_Aviva,0.012393909,0.020406421
CDKN1B_Santa,0.04871807,0.050301645
IGF1_Santa,0.067780866,0.16787828
CUX1_Aviva,0.083163126,0.023245435
RAPGEF1_Santa,-0.052939669,0.16242736
ERBB4_Santa,0.037026486,0.021209804
HRAS_Santa,-0.000909064,0.033090776
FGFR2_Santa,0.001517976,0.065746673
DGCR6_Aviva,0.080435645,0.046895827
KRT18_Santa,-0.035652029,0.057901789
DNAL4_Aviva,0.101549954,0.122971246
DPYSL3_Aviva,0.074269913,0.073181211
CCND1_Santa,-0.01669878,0.154964303
CUX1_Aviva,0.041493539,0.037375027
MET_Santa,0.034593682,0.087764234
CUX1_Aviva,0.091742535,0.057002029
CDKN1B_Santa,0.038050686,0.051471265
CALR3_Aviva,0.097503723,0.102080413
TFF3_R&D,0.006519158,0.065517774
CCNI_Aviva,0.041047076,0.045918696
CD2_Aviva,0.129137493,0.064621908
LGALS3BP_R&D,0.097897207,0.06330573
CD40LG_Aviva,0.115995639,0.054349467
PTPRT_R&D,0.130243435,0.153485167
CDH23_Aviva,-0.03356507,0.027453533
CCL14_R&D,0.093194168,0.211657793
BCL2L1_Aviva,-0.030861499,0.025714768
CLCN3_Aviva,-0.004269013,0.015373098
PON3_R&D,-0.051636934,0.055609118
CCL14_R&D,0.063335423,0.063585814
CYP3A43_Aviva,0.051251367,0.093189587
IL24_R&D,-0.085455043,0.245172352
CA10_Aviva,0.083236409,0.066536081
LCN1_R&D,-0.053389445,0.219206965
CALB1_Aviva,-0.039552923,0.159191897
CRHR1_R&D,-0.062020451,0.089417879
CALML3_Aviva,-0.068518158,0.238240497
PRDX6_R&D,0.083569441,0.064530911
FAK_Santa,-0.157705077,0.228166903
EPHB6_Aviva,0.028751706,0.028437326
EGFR_Santa,-0.028200003,0.220289084
EPHB6_Aviva,0.131147346,0.135178828
RAC1_Santa,-0.035351126,0.344832112
FN1_Aviva,-0.034286086,0.097621857
SDC1_Santa,0.031628201,0.048249713
FN1_Aviva,-0.097402615,0.10631851
ERBB3_Santa,0.063453905,0.089874046
FN1_Aviva,-0.092739297,0.124627268
SENP1_ChrisLoch,0.08200665,0.075332729
EIF2C2_Aviva,0.025896713,0.114869763
FN1_Aviva,0.049248761,0.032087622
EPHA2_Santa,0.011627724,0.052636887
FOLR3_Aviva,0.037722303,0.067519039
FOLR3_Aviva,0.000172261,0.022792308
ATXN3_ChrisLoch,0.061846762,0.107764985
EIF2C2_Aviva,0.068830138,0.028194595
EGFR_Santa,-0.031533316,0.120455969
EPCAM_Aviva,0.081294699,0.095178967
CDK2_Santa,0.046792447,0.176349803
EPCAM_Aviva,0.062400631,0.077273837
CDK4_Santa,0.020040796,0.052463673
STK4_R&D,0.079892451,0.083860749
HSPA8_R&D,0.003981579,0.072835576
FOXA1_Aviva,0.039086711,0.027106309
FIGF_R&D,0.10148009,0.087235218
FOXO1_Aviva,0.081669498,0.07139217
FABP1_R&D,-0.00161819,0.041218275
GABARAP_Aviva,0.02229026,0.050337406
ENO2_R&D,0.095422297,0.065940949
CRHBP_R&D,0.013414908,0.119887362
CYP3A43_Aviva,0.083092491,0.048870155
GAS7_Aviva,-0.058639762,0.057146643
TNFRSF17_R&D,0.069037104,0.058909198
FABP1_R&D,0.03649437,0.281202515
DPYSL3_Aviva,0.099397809,0.055024877
C2_R&D,0.018551004,0.146928701
DSCC1_Aviva,0.033417551,0.044486679
CD5L_R&D,0.049795403,0.104062425
FN1_Aviva,0.020791359,0.039761607
GRN_R&D,-0.008523302,0.054101502
SERPINE1_Santa,0.089599657,0.100011119
FSHB_Aviva,-0.010002013,0.009174519
CBL_Santa,0.037266986,0.056384848
GABARAP_Aviva,0.02247246,0.018024178
GRB2_Santa,0.014987259,0.035012952
GAS7_Aviva,-0.011644195,0.077584469
HOXD13_Aviva,0.061519328,0.040361507
CDH1_Abcam,0.029774737,0.042874038
HOXD13_Aviva,0.03858547,0.024954706
LGALS3_Abcam,-0.002137158,0.040331309
IHH_Aviva,-0.030904856,0.012939019
IHH_Aviva,-0.022489391,0.076377211
CDK6_Santa,0.073820361,0.07860231
RAF1_Santa,0.137513591,0.139324208
FOXO1_Aviva,0.132413305,0.066925531
ESR1_Santa,0.058688284,0.023644102
FSHB_Aviva,-0.002269142,0.058464525
HGFAC_Santa,0.053270657,0.090824355
