Protein,Delta,DeltaSquared
CXCL11_Abcam,0.035367546,0.117097648
DNAL4_Abcam,0.046606975,0.045073554
DUSP6_Abcam,-0.048817358,0.080693209
EFNA5_Abcam,-0.070298148,0.095923492
CEACAM6_AvivaUV,0.105404235,0.105488312
EFNB3_Abcam,0.081342794,0.070731974
SERPINC1_AvivaUV,0.026232191,0.163034601
EIF6_Abcam,0.114880664,0.046132079
CD1E_AvivaUV,0.015018881,0.036112357
CPLX1_Abcam,0.154735513,0.080652837
ABCB4_AvivaUV,0.023072477,0.055855862
CPN1_Abcam,0.09152958,0.077187487
KRT17_AvivaUV,-0.306031134,0.60888303
CSF2_Abcam,-0.003037343,0.090676386
LAMA5_AvivaUV,0.072634167,0.138827815
CSF3_Abcam,0.127278084,0.054539485
TIAF1_Abcam,-0.01045261,0.09060838
PEBP1_R&D,0.2042961,0.155957602
TLN1_Abcam,0.013325503,0.271506561
MAPK8(T183/Y185)_R&D,-0.046355003,0.443195256
LAMC1_R&D,-0.084911228,0.047565753
TNFRSF17_Abcam,-0.052806179,0.133558066
LYVE1_R&D,0.006230795,0.064313327
TNFRSF17_Abcam,0.060430099,0.224116513
MMP12_R&D,-0.112900881,0.072290057
TNFRSF1B _Abcam,-0.125382975,0.061702134
PCSK9_R&D,-0.026427807,0.074708487
NID1_R&D,0.029789142,0.01972055
TNK2_Abcam,0.084041424,0.088789849
KIT(Y730)_R&D,-0.005432145,0.130477399
TFRC_Abcam,-0.199153155,0.158356866
MIF_R&D,0.11144786,0.073887572
TGFA_Abcam,-0.0562245,0.102474597
PIK3CD_R&D,0.181465882,0.144604196
TGFB1_Abcam,0.040551954,0.013590619
KRT8_R&D,0.166208637,0.14463653
CD8B_AvivaUV,0.123238589,0.404726953
F5_Abcam,0.04242162,0.143267992
CD209_AvivaUV,0.046782571,0.194543031
F5_Abcam,0.110008729,0.114460389
F5_Abcam,-0.120586019,0.175580113
F7_Abcam,-0.151655882,0.042723245
RPS12_AvivaUV,0.030363151,0.034232625
FABP5L2;FABP5L9;FABP5;FABP5L7_Abcam,0.001670516,0.092679211
MTAP_AvivaUV,0.032233231,0.023530294
SIVA1_AvivaUV,0.082526955,0.121484157
FASLG_Abcam,-0.117835596,0.158118975
ENO2_Abcam,0.203372899,0.201756502
FAT4_AvivaUV,0.090129103,0.212013058
ENO2_Abcam,0.033760072,0.09860463
MDH1_AvivaUV,0.005172925,0.033807802
ENO3_Abcam,0.080308184,0.026105916
EREG_Abcam,-0.042672253,0.077262215
LTBP1_R&D,-0.004157304,0.105561274
YWHAB (also detects YWHAZ)_Abcam,0.143930956,0.137786386
MAPK11_R&D,0.100464748,0.076214063
ZYX_Abcam,0.101345625,0.315474563
MMP11_R&D,0.146496699,0.080347632
GATA2_Abcam,0.020574384,0.125744386
MET_R&D,0.001266068,0.042273553
VASN_Abcam,0.035181149,0.264233654
NCSTN_R&D,0.067849007,0.056916523
EFNA5_Santa,0.045994911,0.067140142
PECAM1_R&D,-0.004202618,0.111688654
TPI1_Abcam,0.008585596,0.077738264
HSPBP1_USBio,0.036182492,0.049311344
PARK7_R&D,0.15588901,0.085992483
SMS_USBio,0.024651386,0.03362032
VASP_USBio,0.156502779,0.046963932
NOTCH4_R&D,-0.001787143,0.193400668
TTK_Abcam,0.115829483,0.055732104
PEAR1_R&D,0.113009679,0.140218081
VCL_Abcam,0.109822169,0.101813212
MAP2K4_R&D,0.055318202,0.068660702
VEGFA_Abcam,-0.069241587,0.1883246
MAP3K3_R&D,0.312439053,0.300792411
FGFBP1_Abcam,0.2891968,0.296816672
EIF3B_AvivaUV,0.177597653,0.145845089
GTF2A2_Abcam,0.062289992,0.023876403
SERPINB1_AvivaUV,0.022597316,0.023454512
GZMB_Abcam,0.023914905,0.032038552
APP_AvivaUV,-0.014567147,0.072146626
HBEGF_Abcam,0.032543706,0.114837694
FOXO4_AvivaUV,-0.064053912,0.044436457
HMGCS2_Abcam,0.131596504,0.120099322
WNT2_AvivaUV,0.09049772,0.033464992
HOXC11_Abcam,0.07517711,0.022509946
MUC13_AvivaUV,-0.000352607,0.029348154
APOBEC3F_AvivaUV,0.135214672,0.062339886
HSPA1A_Abcam,-0.103524727,0.028630773
HSPA1A_Abcam,0.046747556,0.044941675
FUT4_Abcam,0.077022557,0.137943642
NCOR1_AvivaUV,0.059256252,0.019690836
GADD45A_Abcam,0.014815141,0.028866574
GALK1_Abcam,0.131834085,0.069322319
APOA1_AvivaUV,0.051356094,0.086399194
GRB2_Abcam,-0.050296865,0.050353594
APOA4_AvivaUV,0.086134351,0.109814402
AKT1_BD,0.134949895,0.123417885
NEUROG2_AvivaUV,0.116749117,0.18490961
PDPK1_BD,0.203156275,0.137509615
FOXO1_AvivaUV,-0.006057867,0.037198531
APAF1_BD,0.314548355,0.392582073
MAP3K5_AvivaUV,-0.039826568,0.19270285
XIAP_BD,0.010788852,0.074915213
SFRP4_AvivaUV,-0.361338535,0.492818927
NCBP2_BD,0.039371772,0.284449179
RASGRP3_AvivaUV,-0.073781583,0.064196171
TP53_BD,0.056610007,0.109802845
PRKAG2_AvivaUV,0.048538848,0.042385207
IRS1_BD,0.032243968,0.069131707
MDH2_AvivaUV,-0.03623621,0.029629987
RPS6KB1_BD,0.013210288,0.149150131
PIK3_BD,0.043605856,0.072733603
PSMB5_AvivaUV,0.161821097,0.080101142
FGF12_AvivaUV,0.184908447,0.324858561
SPINT2_R&D,0.002698759,0.040522916
UBR4_AvivaUV,-0.105897582,0.136754714
FGF2_Abcam,0.140913035,0.135786388
GPX2_Abcam,0.051789513,0.042610451
CLDN14_AvivaUV,0.166430173,0.185856892
SLC2A1_Abcam,0.017499341,0.120195172
SCNN1G_AvivaUV,0.159164087,0.154378991
FIGF_Abnova,-0.025569789,0.041137572
SMARCA2_Abcam,0.015956264,0.131409922
ST18_AvivaUV,0.202544518,0.340100932
FAM82B_Abcam,-0.006974913,0.029714847
CAPN6_AvivaUV,-0.030503131,0.157316952
MAT2B_Abcam,0.023387402,0.058902162
TIMP1_Epitomics,0.035832583,0.086723742
PPID_AvivaUV,-0.170705717,0.218490845
KRT17_Novacastra,-0.010254342,0.123789767
ALDH7A1_AvivaUV,0.044759653,0.065352996
LPAR3_Abcam,0.074192876,0.106908226
DZIP1_AvivaUV,-0.013770446,0.120415207
HOXC6_AvivaUV,0.098234725,0.090093931
PARP1 (Asp214 cleaved)_CSignal,0.163915666,0.253562937
TFAP2C_AvivaUV,-0.273408188,0.157372192
HSPA6_AvivaUV,0.110248283,0.027840233
CASP9 (Asp330 cleaved)_CSignal,0.079398631,0.064037016
EGFR_CSignal,0.028197557,0.118159522
EGFR (Y1068)_CSignal,-0.021505378,0.229274219
MAP3K14_AvivaUV,0.101695365,0.063790536
EGFR_N.Maihle,0.044350151,0.216269758
EGFR (Y992)_CSignal,0.06314496,0.070355581
LPIN1_AvivaUV,0.045024229,0.104499276
CCL21_AvivaUV,0.03285236,0.02261644
ESR1_CSignal,-0.139302285,0.215730946
CDC5L_AvivaUV,0.152067513,0.167552662
CASP3 (Asp175 cleaved)_CSignal,0.07710756,0.085289634
CASP6 (Asp162 cleaved)_CSignal,-0.04974576,0.112293402
TAF12_AvivaUV,-0.133218337,0.077172488
CASP7 (Asp198 cleaved)_CSignal,-0.107696413,0.130003166
HNRNPU_AvivaUV,0.086037356,0.110726177
MUC1_Abcam,0.044832968,0.125945157
SFRS12_AvivaUV,0.001603479,0.194160026
HSPA12B_AvivaUV,0.068742378,0.142823684
Empty,-0.072757264,0.16281082
Pafah1b2_Abcam,7.30E-05,0.07699483
VEGFA_Abcam,-0.031747164,0.066269257
KLK13_AvivaUV,0.139598156,0.128800668
PFAS_Abcam,-0.012786697,0.064470119
POSTN_Abcam,0.102492825,0.051736731
NAP1L4_AvivaUV,0.022422337,0.024248408
CDC42EP5_Abcam,0.008757965,0.11807125
PSMF1_AvivaUV,0.107862667,0.053725868
HBA1_Abcam,-0.229375677,0.108678423
MAP3K6_AvivaUV,0.00538525,0.104304502
RAB9A_Abcam,-0.101968423,0.038598137
TAF1L_AvivaUV,-0.02138752,0.099289882
CST4_Abcam,0.054802244,0.061377965
MDM1_AvivaUV,0.011109781,0.051137291
SLC1A1_Abcam,0.030238127,0.02702677
PPIL3_AvivaUV,-0.102728386,0.139414457
ERBB2_CSignal,0.110512628,0.148083683
FGF21_AvivaUV,0.090918786,0.038644319
LEFTY2_AvivaUV,0.02670875,0.035063912
RAB13_AvivaUV,-0.058775352,0.052630002
RPS6KA5 (T581)_CSignal,-0.028506812,0.030778633
MAPK14 (T180/Y182)_CSignal,0.005179358,0.057091037
CDS2_AvivaUV,0.094018727,0.0475589
MAP2K3 (S189/207)_CSignal,-0.080227004,0.11844387
PPP2R5A_AvivaUV,-0.007808878,0.022736455
ESR1 (S104/106)_CSignal,-0.038786923,0.015826014
CLASP1_AvivaUV,-0.040424823,0.016420025
ESR1 (S118)_CSignal,-0.015699642,0.015800385
NMU_AvivaUV,0.164950812,0.307006163
ERBB2 (Y877)_CSignal,0.016552996,0.054827605
SNX13_AvivaUV,-0.107994241,0.043188094
APOL6_AvivaUV,0.189573013,0.087650828
FGG_Abgent,-0.052788277,0.106499845
GCAT_Abgent,0.10642969,0.135200107
ADAMTS19_AvivaUV,0.146973207,0.050527004
DCPS_Abnova,-0.151412071,0.084221931
RBBP4_Abnova,-0.194783913,0.417592864
SFRS14_AvivaUV,0.024540011,0.014575096
IGF2R_Abcam,0.120869508,0.075569253
MUC1_Abnova,-0.196724745,0.280340359
APOF_AvivaUV,0.020831713,0.023638815
CEACAM5_Abnova,-0.033026785,0.052709529
BAD_BD,0.011145036,0.021329572
ANP32A_Abnova,0.179756503,0.181942771
TFAP2E_AvivaUV,-0.182895754,0.13971863
PRDX3_Abcam,0.050088375,0.070167713
CLDN18_AvivaUV,0.121789988,0.30366919
ANXA4_Abcam,-0.08436317,0.187442115
RGS20_AvivaUV,-0.203930176,0.287297559
F2_Abcam,0.087991627,0.037274499
NFKBIL1_AvivaUV,0.021594764,0.177341202
SERPINA3_AvivaUV,0.314353552,0.33889401
LGALS8_AvivaUV,-0.108337712,0.365297065
MAPK1/3 (T202/Y204)_CSignal,-0.097133902,0.322953987
RPS6KA2 (S380)_CSignal,0.265360837,0.440455941
APOE_AvivaUV,-0.269314534,0.71246439
MAP2K4 (T261)_CSignal,0.066655644,0.10730846
CDKN1B_AvivaUV,0.048150681,0.074913065
ATF2 (T71)_CSignal,0.014379181,0.362584254
FGF1_AvivaUV,-0.067255293,0.062690195
ATF2 (T71)_CSignal,-0.137546176,0.138352713
IL3_AvivaUV,-0.22775511,0.541406573
JUN (S63)_CSignal,-0.051300803,0.057756698
SMAD5 (S463/465)_CSignal,-0.048591027,0.029212552
NPY1R_AvivaUV,-0.30429284,0.51452875
HSPB1 (S82)_CSignal,0.064347352,0.078379684
MUC7_AvivaUV,0.065043398,0.047171977
MAPKAPK2 (T334)_CSignal,-0.02343888,0.039289367
TAF11_AvivaUV,0.033483838,0.372709119
RAF1 (S338)_CSignal,0.308026836,0.521876739
CSNK1A1_AvivaUV,0.044983728,0.020682343
BAG1_BD,-0.261588376,0.178263169
VDR_Abnova,-0.023054432,0.128557644
BECN1_BD,-0.223673142,0.245235577
ANP32B_Abnova,-0.004751354,0.072152211
BID_BD,0.016310608,0.060927878
DPM1_Abnova,-0.18583444,0.276050597
BID_BD,0.03915444,0.01790271
VPS25_Abnova,-0.248137706,0.273514642
EGFR_BD,-0.012563494,0.124494559
CTSE_Abnova,-0.183450837,0.221308311
EGFR (activated)_BD,0.056333431,0.094890005
EPHX1_Abnova,-0.205271061,0.330002931
SEPT5_Abnova,0.003333877,0.020230148
MAPK3_BD,-0.050875829,0.212017702
DNAJC10_Abnova,0.14055803,0.05817741
MAPK1/3 (pT202/pY204)_BD,-0.042350456,0.186547275
DPP7_Abnova,0.039335981,0.015952238
BAX_BD,0.095571141,0.047829922
LAMB3_Abnova,-0.039309181,0.117529312
BCL2_BD,-0.247831455,0.409805451
ANXA2_Abnova,-0.058141726,0.062934376
BCL2L1_BD,0.120313166,0.050907515
DDEF1_Abnova,-0.115293807,0.157680086
BCL2L1_BD,-0.028615751,0.156784697
FGF9_AvivaUV,0.17704598,0.083423799
SMAD2_CSignal,-0.245759864,0.148402939
DLL3_AvivaUV,0.080771692,0.178965185
SMAD1_CSignal,0.046652745,0.106995948
CDCA8_AvivaUV,-0.168835392,0.337665717
SDC2_AvivaUV,-0.209710412,0.354108419
HOXC9_AvivaUV,-0.215617581,0.386297206
WNT3A_CSignal,-0.012703784,0.042905736
PSMB9_AvivaUV,-0.209538015,0.224330235
WNT5A_CSignal,-0.151799005,0.113404617
PEBP1_AvivaUV,0.116052405,0.047810024
CDH11_AvivaUV,0.172601373,0.075667012
KLK3_AvivaUV,-0.032239323,0.0224067
LIN28B_AvivaUV,0.012767722,0.075673175
SMAD5_CSignal,0.082064673,0.022572036
CLDN5_AvivaUV,0.059919976,0.039920021
SMAD6_CSignal,0.015623664,0.070685075
TGFB3_AvivaUV,-0.149380346,0.608228712
S100A4_Abnova,-0.012230593,0.157583536
ITGA2_BD,0.063846154,0.018680863
MUC5AC_Abnova,-0.069053697,0.071800339
ITGA3_BD,-0.030181948,0.051739659
SERPINH1_Abnova,-0.123176808,0.171558513
ITGA5_BD,0.034395748,0.036276538
RRAS_Abnova,-0.013503134,0.096831556
ITGAL_BD,0.147941991,0.049212164
LAMB3_Abnova,0.175300395,0.271972022
ITGAV_BD,-0.057465637,0.034768102
GMPS_Abnova,-0.127071322,0.176924448
CROT_Abnova,-0.062647187,0.097551182
ITGB1_BD,0.15751859,0.205586936
HISTH3D_Abnova,0.051624505,0.011748206
MDH1_Abnova,-0.023374726,0.053915777
AKT1 (pS473/pS474)_BD,0.033546623,0.014602029
PTMS_Abnova,-0.15449708,0.107673333
STAT1_BD,-0.172753997,0.089524041
TACR1_Abnova,0.041741858,0.117605881
STAT1 (pY701)_BD,-0.081563492,0.221619171
VEGFA_Abnova,-0.086991287,0.166512347
FN1_BD,-0.075218869,0.081893634
NEUROD2_AvivaUV,-0.061963372,0.070052982
AXIN1_CSignal,-0.008919566,0.09637834
EFNA5_Abcam,-0.181453524,0.277662754
CSF1R_AvivaUV,-0.005439494,0.066838601
ITGB1_Abcam,-0.074692417,0.230050159
CDX1_AvivaUV,0.021339741,0.16682779
ITGB1_Abcam,-0.089510716,0.062920582
CKAP2L_AvivaUV,-0.043445459,0.082592982
ITGB1_Epitomi,-0.041981675,0.087025513
WNT5A_AvivaUV,-0.129817097,0.084954259
DVL2_CSignal,-0.062113321,0.202535974
ITGB1_Epitomi,-0.090892958,0.282552
NEUROD1_AvivaUV,-0.183598662,0.330994958
ABL1_Abcam,0.021717328,0.100949262
TMEFF2_AvivaUV,-0.048976065,0.221397254
DVL3_CSignal,-0.10653225,0.069175147
IL17RB_AvivaUV,0.068774735,0.13376874
NKD1_CSignal,-0.025753083,0.02718538
MCM9_AvivaUV,-0.09773774,0.049139811
NKD2_CSignal,0.060609066,0.05454636
ATOH7_AvivaUV,0.068229609,0.124853673
CNOT7_Abnova,-0.089328376,0.104145246
FGF1_Abnova,0.135281413,0.082873476
STAT1_BD,-0.101002755,0.313028719
RALBP1_Abnova,0.093806173,0.080373837
STAT1 (pY701)_BD,0.051501203,0.023560288
IRGM_Abnova,-0.061330367,0.286451791
STAT3_BD,0.044937391,0.02024429
AK3_Abnova,0.093538974,0.152069668
STAT3 (pY705)_BD,0.06657929,0.033689809
NDRG1_Abnova,-0.093249101,0.079962479
GSTM5_Abnova,-0.076915639,0.018145105
STAT5_BD,0.013724067,0.129821324
ALAD_Abnova,-0.210031369,0.112347359
STAT5 (pY694)_BD,0.044025594,0.152380406
ELA3A_Abnova,-0.113453104,0.247793559
MAPK1/3 (pT202/pY204)_BD,0.236411449,0.082834853
NMI_Abnova,-0.08463072,0.144756567
MAPK8 (pan-JNK/SAPK1)_BD,-0.025198875,0.070019708
SPR_Abnova,-0.113651778,0.03242743
MAPK8 (pT183/pY185)_BD,-0.099379327,0.247757103
PPIE_Abnova,0.1119969,0.09040588
MAPK14_BD,-0.09115169,0.09781382
GAS7_Sigma,0.027035976,0.121102301
SMAD4_AvivaUV,-0.113861819,0.116646475
DAPP1_Sigma,0.077933945,0.13335133
RGS12_Sigma,0.014536412,0.015993035
SIM1_AvivaUV,-0.010940778,0.02556704
ABL1_Hyprom,0.119211698,0.133746685
CHGB_AvivaUV,-0.121964503,0.096710235
NFKB2_Hyprom,-0.128715369,0.119469345
CLDN6_AvivaUV,-0.253119517,0.232732813
DCTD_Abnova,-0.110617286,0.052945505
FAIM3_GenWay,-0.054752102,0.086765356
DVL2_AvivaUV,-0.307045878,0.626386855
NDUFA10_Sigma,-0.09725463,0.237141891
AXIN1_AvivaUV,-0.038681979,0.031511709
gag_Sigma,0.089958505,0.048976716
PA2G4_Aviva,0.039084107,0.129105476
DUSP4_BD,0.078844644,0.264725504
UGT1A1_Aviva,0.088757207,0.116238987
CRIP2_Aviva,-0.041948142,0.145459161
PTPN6_BD,-0.00169506,0.060370085
HADHB_Aviva,0.052973378,0.018209435
PTPN11_BD,-0.193375386,0.368158151
SULT1C2_Aviva,0.06282617,0.106173434
PTPRA_BD,-0.132880034,0.100373237
IFI27_Abnova,0.031173754,0.028184074
MUC1_Aviva,0.053702357,0.092255556
PTPRB_BD,0.04638615,0.032687769
CEACAM6_Aviva,0.082956829,0.085662221
SIRPA_BD,0.072523286,0.019875173
H2AFJ_Genetex,-0.070463533,0.225458878
STAT6 (pY641)_BD,-0.030624486,0.006840567
FXYD3_Abnova,-0.108565257,0.055137545
PTPRC_BD,0.074240992,0.097063588
TFF1_Abnova,-0.078058796,0.07244029
CDKN3_BD,0.026737364,0.173724704
PRDX3_Abnova,-0.038963361,0.046831874
PTPRF_BD,0.056064553,0.044386675
CBPB2 (13D5)_GenWay,0.095301329,0.018553007
MCM8_AvivaUV,-0.256003363,0.496447447
METTL3_GenWay,-0.027498768,0.055103958
PPP2R3B_AvivaUV,-0.201337036,0.366408917
TFDP2_Sigma,0.063180305,0.02812245
MYO5A_Sigma,0.113059039,0.087874756
RARRES3_AvivaUV,-0.185576752,0.201351578
HLA-A/B/C_Sigma,-0.172175064,0.250350065
CFL2_AvivaUV,0.133990091,0.066908867
C4B (complement C4 gamma chain)_GenWay,-0.044788451,0.11345698
MTA2_Sigma,-0.048594227,0.2395833
CAMTA2_AvivaUV,0.063329101,0.015375693
STK17A_Sigma,-0.193028836,0.069283388
ST6GALNAC2_AvivaUV,-0.089908998,0.112253442
BMF_Sigma,-0.121117185,0.083772228
RGS14_AvivaUV,0.227309501,0.251213276
DSTN_GenWay,0.057721627,0.053878291
NFKBIE_AvivaUV,-0.078663017,0.102019831
DSTN_GenWay,0.03384973,0.083499396
ANXA2_AvivaUV,-0.392786608,0.88273224
CBPB2 (13C3)_GenWay,0.14325827,0.099825773
EIF4A3_AvivaUV,-0.117680931,0.029913676
VHR_BD,0.005766194,0.142585086
DLAT_Abnova,-0.080269677,0.034527691
TP53_BD,0.001130745,0.043225246
LAD1_Abnova,-0.032242743,0.178851756
RB1_BD,0.043332951,0.209574617
MAT2A_Novus,-0.081363771,0.329781129
RBL2_BD,0.157722039,0.218401499
NAGLU_Abnova,-0.113363845,0.342159583
ARID4A_BD,0.073431187,0.277339737
ARTN_Genway,-0.025488684,0.049790797
CDH3_Novus,0.055669757,0.123371303
Akap12_BD,0.019807775,0.038851824
CYP2C8_Abnova,-0.113553219,0.151810005
GSK3B_BD,-0.005650529,0.023265937
COPB2_Novus,-0.1533927,0.086354538
CUL2_BD,-0.188055025,0.094367282
MTMR11_Imgenex,0.054538112,0.060763457
DLG1_BD,0.062998724,0.074497069
ACADM_Novus,0.000134076,0.048914754
STIM1_BD,-0.052931649,0.118447497
ANXA13_Abnova,0.075886973,0.207809458
MCC_BD,0.048220672,0.119672957
ALDH1A1_Aviva,0.138528449,0.059891277
ALOX12_Aviva,-0.288176093,0.25576258
CEACAM5_ProteinTech,-0.036045862,0.059123105
S100P_ProteinTech,-0.007937843,0.155440061
ATP5D_Aviva,-0.121581438,0.185268254
LGALS2_ProteinTech,0.206107696,0.19362452
ATP6V1G1_Aviva,0.071042833,0.121839821
BCL9L_Aviva,0.079106956,0.059318036
SCAMP2_ProteinTech,-0.024240053,0.077153009
BCL9L_Aviva,0.152125157,0.065899672
STOML2_ProteinTech,0.005213294,0.08169283
CA10_Aviva,0.084943599,0.020184987
CLDN4_Novus,-0.046501688,0.314479234
A2M_Aviva,0.044468912,0.031185224
ERCC1_Novus,-0.044961119,0.176225463
PSMB2_ProteinTech,0.105224128,0.088827082
AAMP_Aviva,0.162902788,0.078538329
TFF1_ProteinTech,-0.059140215,0.153574262
TLR2_Aviva,0.14046163,0.090806307
STMN1 (S15)_SA6_Plate,-0.023472435,0.081280702
Tsg101_Aviva,-0.113347463,0.048366902
TSG101_Aviva,0.163090527,0.217411398
FKBP4_Novus,0.011827554,0.261497382
TSG101_Aviva,0.004575017,0.053801649
FKBP4_Novus,-0.054480824,0.23175681
USF1_Aviva,0.139216608,0.16708304
GSK3B_Abnova,-0.045061105,0.107126346
THBS3_Aviva,0.042821531,0.028599909
VWA2_Aviva,0.224930349,0.16715309
RPS5_Abnova,0.030075922,0.019109992
GDF11_Abnova,0.037337591,0.245803407
WAS_Aviva,0.087589377,0.057069469
UB_ChrisLoch,0.139194035,0.061547805
THBS3_Aviva,0.097516221,0.088220668
JAK2 (Y1007)_SA6_Plate,0.097767947,0.067068302
TLR2_Aviva,-0.205045177,0.184645965
RPL22L1_Santa,0.00678617,0.025900349
CD40LG_Aviva,0.137869656,0.050200921
SPARC_Abnova,-0.039645397,0.039924238
CDH23_Aviva,0.139507469,0.094328593
PGK1_Santa,0.159668378,0.23247551
CHUK_Aviva,0.024565089,0.150122389
JOSD2_ChrisLoch,0.146667837,0.06167437
CLCN3_Aviva,0.07388464,0.077327221
MAPK_CSignal,0.038409753,0.260045809
CSF3_Aviva,0.078545928,0.068242698
USP3_ChrisLoch,-0.151992315,0.150789729
CALB1_Aviva,0.093421881,0.035353228
CSF3_Aviva,0.042368055,0.167584256
CTNNB1(S33/37/T41)_CSignal,-0.153955706,0.123297893
CSF3R_Aviva,-0.108209047,0.206671089
KRT19_Dako,-0.186254045,0.094811167
CSF3R_Aviva,-0.153610813,0.084355546
IQGAP2_Santa,-0.027976528,0.025746018
CALML3_Aviva,0.222617578,0.187888298
MGST1_Santa,-0.038901,0.087611607
CCNI_Aviva,-0.041840588,0.040127143
PLBD2_Sigma,-0.233226673,0.230356438
CD160_Aviva,-0.062707086,0.032499114
MUC1_NeoMarkers,-0.057795085,0.068676353
PTGES3_Abnova,-0.256551367,0.200653192
ZIC3_Aviva,0.062341765,0.076527405
CCNE1_SA6_Plate,0.060317374,0.147076997
AAMP_Aviva,-0.103125959,0.115862823
HOXA5_Abnova,-0.23101751,0.09321665
ACADS_Aviva,0.000311559,0.020765055
MGST1_Abnova,-0.203810048,0.113616757
ACADS_Aviva,0.126700468,0.103172496
NOV_R&D,-0.109238495,0.091253477
WHSC2_Aviva,0.025925936,0.065950184
ALDH1A1_Aviva,-0.153716651,0.197963099
SERPIND1_R&D,0.125739238,0.029169451
ARFIP2_Aviva,0.216447411,0.114586747
KATNB1_SA6_Plate,-0.170643471,0.173068973
XRCC4_Aviva,0.083837993,0.076865431
PPP2CA_Epitomics,0.081493122,0.162613503
ZIC3_Aviva,0.023997075,0.320956485
PTPRC_Epitomics,0.126769021,0.168528392
ZIC3_Aviva,0.01538773,0.144531511
CDKN1B_Santa,0.062112095,0.048785911
IGF1_Santa,0.067969884,0.030199907
CUX1_Aviva,-0.228625579,0.414038424
RAPGEF1_Santa,0.269109728,0.142095588
ERBB4_Santa,0.054443235,0.035279238
HRAS_Santa,0.007538628,0.039999015
FGFR2_Santa,-0.315235141,0.302039437
DGCR6_Aviva,0.088863973,0.153588812
KRT18_Santa,-0.025435402,0.067628649
DNAL4_Aviva,0.072706961,0.02706483
DPYSL3_Aviva,0.024324454,0.021275284
CCND1_Santa,0.016619372,0.1382779
CUX1_Aviva,0.130200497,0.046178694
MET_Santa,0.022872428,0.221496664
CUX1_Aviva,0.187849764,0.120008374
CDKN1B_Santa,-0.0048912,0.078088968
CALR3_Aviva,0.095866329,0.043092725
TFF3_R&D,0.070475824,0.030316603
CCNI_Aviva,0.083608437,0.073157999
CD2_Aviva,0.023369929,0.142830092
LGALS3BP_R&D,0.14351361,0.084981107
CD40LG_Aviva,-0.228058471,0.170798457
PTPRT_R&D,0.038549365,0.046341911
CDH23_Aviva,0.013358468,0.03865615
CCL14_R&D,-0.237397166,0.346872886
BCL2L1_Aviva,-0.206663003,0.16981595
CLCN3_Aviva,0.151069219,0.115688628
PON3_R&D,-0.035960327,0.050667081
CCL14_R&D,-0.018353485,0.029463464
CYP3A43_Aviva,-0.153785783,0.104679013
IL24_R&D,-0.091663787,0.023647149
CA10_Aviva,0.060148245,0.123896958
LCN1_R&D,-0.017325571,0.006927659
CALB1_Aviva,0.098706471,0.086156902
CRHR1_R&D,0.2562006,0.111809658
CALML3_Aviva,0.035706739,0.043639666
PRDX6_R&D,0.215678331,0.186592989
FAK_Santa,0.068340944,0.085256216
EPHB6_Aviva,0.122935081,0.042722355
EGFR_Santa,-0.024128401,0.200726312
EPHB6_Aviva,0.028094388,0.02287153
RAC1_Santa,0.171618623,0.102338524
FN1_Aviva,0.166980471,0.261231672
SDC1_Santa,0.032022292,0.026547322
FN1_Aviva,0.055329197,0.045373946
ERBB3_Santa,-0.00439648,0.082996977
FN1_Aviva,0.030215047,0.015541151
SENP1_ChrisLoch,0.054876173,0.071622207
EIF2C2_Aviva,0.054326563,0.089856041
FN1_Aviva,0.083062322,0.016435761
EPHA2_Santa,-0.301591431,0.380680537
FOLR3_Aviva,0.053621514,0.022340676
FOLR3_Aviva,-0.005026963,0.018185773
ATXN3_ChrisLoch,0.015218179,0.160880384
EIF2C2_Aviva,0.074496274,0.056278737
EGFR_Santa,-0.159648322,0.121556193
EPCAM_Aviva,0.16909419,0.170707061
CDK2_Santa,0.115845671,0.130201668
EPCAM_Aviva,0.162291326,0.250146427
CDK4_Santa,0.186622412,0.196755698
STK4_R&D,0.082799844,0.055864638
HSPA8_R&D,-0.148348907,0.16875001
FOXA1_Aviva,0.16394805,0.104021459
FIGF_R&D,-0.06953609,0.074028253
FOXO1_Aviva,0.231836995,0.19598583
FABP1_R&D,0.025975688,0.07720539
GABARAP_Aviva,0.117804884,0.06513542
ENO2_R&D,0.134518742,0.064339061
CRHBP_R&D,0.061335138,0.045030839
CYP3A43_Aviva,0.22076248,0.097868851
GAS7_Aviva,0.295306301,0.235461719
TNFRSF17_R&D,-0.079133642,0.024818371
FABP1_R&D,0.162244919,0.148633403
DPYSL3_Aviva,-0.036782933,0.018218127
C2_R&D,0.036335354,0.014746217
DSCC1_Aviva,-0.072493293,0.114486969
CD5L_R&D,0.175730311,0.112368892
FN1_Aviva,-0.008774412,0.071060261
GRN_R&D,0.043311022,0.310623792
SERPINE1_Santa,0.111488888,0.027833373
FSHB_Aviva,-0.085884564,0.179793636
CBL_Santa,-0.112028031,0.207521659
GABARAP_Aviva,0.154926619,0.081280934
GRB2_Santa,-0.083713774,0.036067465
GAS7_Aviva,0.066431714,0.064161149
HOXD13_Aviva,0.140385993,0.084615463
CDH1_Abcam,-0.121678245,0.165649621
HOXD13_Aviva,-0.035108529,0.038169106
LGALS3_Abcam,0.259203361,0.189744412
IHH_Aviva,0.149302242,0.159838333
IHH_Aviva,0.051791111,0.124682096
CDK6_Santa,0.119239681,0.164580407
RAF1_Santa,-0.15966332,0.097779311
